AncestorClass,Language,first_node_depth,proximate_node_depth,proximate_node_posterior_probability,most_recent,cladesOrder,clade_id,iso_code,language_id,ascii_name,Meaning,Clade,Romanized,Native.Script,Phonemic,Phoenetic,Cognate.Set,Ancestor,Date,evolution_time
Proto-Indo-European,Kashubian,3663,400,1,0,3,11,csb,175,Kashubian,eye,Slavic,òkò,,ˈoko,ˈwɛkwɛ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Magahi,5520,750,0.51,0,2,24,mag,144,Magahi,eye,Indic,āṅkh,आंख,,ɑ̃kʰ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Kâta-vari: Eastern,6981,100,0.92,0,2,27,bsh,314,KatavariEastern,eye,Nuristani,âč′ẽ,ač′ẽ,atʃˈɛ̠̃,atʃˈɛ̠̃,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Gawarbati,6981,1950,0.98,0,2,24,gwt,288,Gawarbati,eye,Indic,itsin,اِڅِن,itsin,iˈtsĩn̪,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,German,6981,1200,1,0,3,1,deu,27,German,eye,Germanic,Auge,,ˈaʊɡə,ˈʔaʊɡə,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,German: Bernese,4889,200,1,0,3,1,gsw,263,GermanBernese,eye,Germanic,Oug,,ɔʊɡ̊,ɔʊɡ̊,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Greek: Cappadocian,5310,900,0.27,0,3,21,cpg,210,GreekCappodocian,eye,Hellenic,mat,ματ,mat,mat,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Saṇu-viri: Wâmâ,6981,NA,NA,0,2,27,ask,317,SanuviriWama,eye,Nuristani,âć′ĩ,,atsˈĩ,atsˈĩ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Greek: Cypriot,5310,550,0.7,0,3,21,ell,195,GreekCypriot,eye,Hellenic,mmátin,μμάτιν,ˈmmɐtin,ˈmːɐtin,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Ladin,5564,1050,0.24,0,3,5,lld,42,Ladin,eye,Italic,uedl,,ˈue̯dl,,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Greek: Modern Std,5310,550,0.7,0,3,21,ell,32,Greek,eye,Hellenic,máti,μάτι,ˈmati,ˈmati,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Milanese,5564,300,1,0,3,5,lmo,311,Milanese,eye,Italic,öc,,œtʃ,,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Neapolitan,5564,750,0.59,0,3,5,nap,189,Neapolitan,eye,Italic,uocchio,,ˈwokkjə,ˈwokkjə,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Hindi,5520,200,1,0,2,24,hin,35,Hindi,eye,Indic,āṅkh,आंख,ɑ̃kʰ,ɑ̃kʰ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Latvian,3663,300,1,0,3,11,lav,44,Latvian,eye,Baltic,acs,,ɑtss,ɑtsː,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Slovene,3663,150,0.99,0,3,11,slv,97,Slovene,eye,Slavic,oko,,ɔˈkóː,ɔˈkóː,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Italian,5564,300,1,0,3,5,ita,39,Italian,eye,Italic,occhio,,ˈɔkkjo,ˈɔkkjo,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Macedonian,3663,500,0.28,0,3,11,mkd,92,Macedonian,eye,Slavic,oko,око,ˈokɔ,ˈo̞kɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Kamviri,6981,150,1,0,2,27,xvi,312,Kamviri,eye,Nuristani,âč′ẽ,,atʃˈẽ,atʃˈẽ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Kashmiri,5520,2550,0.82,0,2,24,kas,40,Kashmiri,see,Indic,wočhon,وچھُن,ʋotʃʰon,ʋotʃʰon,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Sorbian: Upper,3663,250,1,0,3,11,hsb,48,SorbianUpper,eye,Slavic,woko,,ˈwɔkɔ,ˈwɔkɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Kâta-vari: Ktivi,6981,100,0.92,0,2,27,bsh,315,KatavariKtivi,eye,Nuristani,âč′e,,atʃˈɛ̠,atʃˈɛ̠,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Maithili,5520,800,1,0,2,24,mai,111,Maithili,eye,Indic,aṅkh,अंख,,aĩkh,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Punjabi,5520,400,1,0,2,24,pan,266,Punjabi,eye,Indic,akkʰ,ਅੱਖ,,,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Khowar,5520,2500,0.69,0,2,24,khw,284,Khowar,eye,Indic,ɣeč,غیچ,ɣɛtɕ,ʁɛtɕ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Latgalian,3663,300,1,0,3,11,ltg,190,Latgalian,eye,Baltic,acs,,atss,atsː,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Macedonian: Visoka,3663,100,1,0,3,11,mkd,253,MacedonianVisoka,eye,Slavic,òku,,ˈoko,ˈo̞ku,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Norwegian: Nynorsk,4889,50,1,0,3,1,nno,304,NorwegianNynorsk,eye,Germanic,auge,,ˈɑʊɡɛ,ˈɑʊɡə,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Lithuanian,3663,1400,1,0,3,11,lit,46,Lithuanian,eye,Baltic,akìs,,aˈkʲɪs,ɐˈkʲɪs,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Sinhalese,5520,3050,1,0,2,24,sin,65,Sinhalese,eye,Indic,æsa,ඇස,,,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Portuguese,5564,950,1,0,3,5,por,56,Portuguese,eye,Italic,olho,,ˈoʎu,ˈoʎu,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Palula,5520,1200,1,0,2,24,phl,219,Palula,eye,Indic,ac̣híi,اڇھی,aʈʂíi,aˈʈʂiː,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Swedish,4889,600,0.95,0,3,1,swe,69,Swedish,eye,Germanic,öga,,,ˈø̀ːɡa,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Portuguese: Brazilian,5564,50,1,0,3,5,por,305,PortugueseBrazilian,eye,Italic,olho,,,,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Pashai: North-West,5520,2250,0.59,0,2,24,glh,293,PashaiNorthWest,eye,Indic,ačii,اچی,at͡ʃiː,ʔaˈt͡ʃiˑ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Sorbian: Lower,3663,250,1,0,3,11,dsb,47,SorbianLower,eye,Slavic,woko,,ˈoko,ˈɔkɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Macedonian: Suho,3663,100,1,0,3,11,mkd,254,MacedonianSuho,eye,Slavic,òku,,ˈoko,ˈo̞ku,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Spanish,5564,800,0.81,0,3,5,spa,68,Spanish,eye,Italic,ojo,,ˈoxo,ˈɔxo,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Polish,3663,400,1,0,3,11,pol,55,Polish,eye,Slavic,oko,,ˈoko,ˈɔkɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Sardinian: Nuoro,5564,550,1,0,3,5,src,63,SardinianNuoro,eye,Italic,ócu,,ˈoːɣu,ˈoːɣu,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Megleno-Romanian,5564,850,1,0,3,5,ruq,281,MeglenoRomanian,eye,Italic,ocl’u,,,,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Ukrainian,3663,200,1,0,3,11,ukr,73,Ukrainian,eye,Slavic,oko,око,ˈoko,ˈɔkɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Urdu,5520,200,1,0,2,24,urd,119,Urdu,eye,Indic,ānkh,آنکھ,,ɑ̃kʰ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Sardinian: Logudoro,5564,550,1,0,3,5,src,62,SardinianLogudoro,eye,Italic,oggiu,,ˈodˈdʒu,ˈodˈdʒu,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Walloon,5564,600,0.98,0,3,5,wln,76,Walloon,eye,Italic,oûy,,uːɪ̯,uːɪ̯,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Slovene: Kostel,3663,150,0.99,0,3,11,slv,260,SloveneKostel,eye,Slavic,oko,,ˈukuː,ˈukuː,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Romanian,5564,850,1,0,3,5,ron,59,Romanian,eye,Italic,ochi,,okʲ,okç,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Punjabi,5520,400,1,0,2,24,pan,266,Punjabi,see,Indic,vekʰṇā,ਵੇਖਣਾ,,,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Rusyn,3663,750,1,0,2,12,rue,249,Rusyn,eye,Slavic,óko,,ˈoko,ˈŭɔkɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Serbo-Croat,3663,800,1,0,3,11,hrv,95,SerboCroatian,eye,Slavic,oko,,ˈôko,ˈɔ̂kɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Old High German,4889,1400,0.96,0,3,1,goh,295,OldHighGerman,eye,Germanic,ouga,,ˈou̯ɡa,ˈou̯ɡa,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Vâsi-vari: Paṣki,6981,1600,1,0,2,27,prn,307,VasiVariPaski,eye,Nuristani,iž′i ̃,ižˈĩ ̃,iʒˈĩ,iʒˈĩ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Slovak,3663,400,0.99,0,3,11,slk,66,Slovak,eye,Slavic,oko,,ˈoko,ˈɔkɔ,*h₃ekʷ- [Proto-Indo-European],h₃ekʷ,8120,8120
Proto-Indo-European,Old Saxon,4889,1500,1,1200,3,1,osx,297,OldSaxon,fall,Germanic,fallan,,ˈfallan,ˈfallan,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,6920
Proto-Indo-European,Old English,4889,1250,1,1050,3,1,ang,298,OldEnglish,fall,Germanic,feallan,,ˈfæɑ̯llɑn,ˈfæɑ̯llɑn,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,7070
Proto-Indo-European,Old Icelandic,4889,1000,0.99,800,3,1,non,302,OldIcelandic,fall,Germanic,falla,,ˈfalːa,ˈfalːa,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,7320
Proto-Indo-European,Middle Dutch,4889,950,0.91,800,3,1,dum,300,MiddleDutch,fall,Germanic,vallen,,ˈvallən,ˈvallən,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,7320
Proto-Indo-European,Middle High German,4889,1100,0.68,750,3,1,gmh,299,MiddleHighGerman,fall,Germanic,vallen,,ˈfallən,ˈfallən,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,7370
Proto-Indo-European,Old Swedish,4889,1150,0.53,650,3,1,swe,157,OldSwedish,fall,Germanic,falla,,falːa,ˈfalːa,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,7470
Proto-Indo-European,Old Frisian,4889,1200,0.72,650,1,2,ofs,301,OldFrisian,fall,Germanic,falla,,ˈfalla,ˈfalla,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,7470
Proto-Indo-European,Faroese,4889,1100,1,0,3,1,fao,23,Faroese,fall,Germanic,falla,,,ˈfad̥la,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Danish,4889,400,1,0,3,1,dan,20,Danish,fall,Germanic,falde,,,ˈfalə,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Dutch,4889,400,0.76,0,3,1,nld,21,Dutch,fall,Germanic,vallen,,,ˈvɑlə(n),*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Elfdalian,4889,650,0.95,0,3,1,ovd,145,Elfdalian,fall,Germanic,folla,,ˈfòlːɑ,ˈfòlːɑ,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,English,4889,1250,1,0,3,1,eng,22,English,fall,Germanic,fall,,fɔːl,,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Flemish,4889,400,0.76,0,1,2,vls,24,Flemish,fall,Germanic,vallen,,,,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Frisian,4889,500,1,0,3,1,frs,26,Frisian,fall,Germanic,falle,,,ˈfɔlə,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,German,6981,1200,1,0,3,1,deu,27,German,fall,Germanic,fallen,,ˈfalən,ˈfaln̩,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Icelandic,4889,1000,0.99,0,3,1,isl,36,Icelandic,fall,Germanic,falla,,,ˈfad̥la,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Old High German,4889,1400,0.96,0,3,1,goh,295,OldHighGerman,fall,Germanic,fallan,,ˈfallan,ˈfallan,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Luxembourgish,4889,400,1,0,3,1,ltz,120,Luxembourgish,fall,Germanic,falen,,ˈfaːlən,ˈfaːlən,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Norwegian: Bokmål,4889,50,1,0,3,1,nob,58,NorwegianBokmal,fall,Germanic,falle,,ˈfɑ̀lːɛ,ˈfɑ̀lːə,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Norwegian: Nynorsk,4889,50,1,0,3,1,nno,304,NorwegianNynorsk,fall,Germanic,falle,,ˈfɑ̀lːɛ,ˈfɑ̀lːə,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Swedish,4889,600,0.95,0,3,1,swe,69,Swedish,fall,Germanic,falla,,,ˈfàlːa,*h₃elh₁- [Proto-Indo-European],h₃elh₁,8120,8120
Proto-Indo-European,Ossetic: Digor,5520,250,1,0,2,23,oss,125,OsseticDigor,back,Iranic,fæsontæ,фӕсонтӕ,fɜson-tɜ,fɜsontʰɜ,*h₃ems- [Proto-Indo-European],h₃ems,8120,8120
Proto-Indo-European,Ossetic: Iron,5520,250,1,0,3,33,oss,124,OsseticIron,back,Iranic,fæsontæ,фӕсонтӕ,fɜʃon-tɜ,fɜˈʃontʰɜ,*h₃ems- [Proto-Indo-European],h₃ems,8120,8120
Proto-Indo-European,Hittite,6981,4750,1,3500,3,22,hit,80,Hittite,stand,Anatolian,ar-,ar-ta-ri,,,*h₃er- [Proto-Indo-European],h₃er,8120,4620
Proto-Indo-European,Hittite,6981,4750,1,3500,3,22,hit,80,Hittite,head,Anatolian,ḫaršar / ḫaršn-,ḫa-ar-ša-ar,,,*h₃er- [Proto-Indo-European],h₃er,8120,4620
Proto-Indo-European,Greek: Mycenaean,5310,3400,1,3300,3,21,gmy,173,MycenaeanGreek,bird,Hellenic,o-ni-ti-ja-pi,𐀃𐀛𐀴𐀊𐀠,orniːtʰii̯apʰi,orniːtʰii̯apʰi,*h₃er- [Proto-Indo-European],h₃er,8120,4820
Proto-Indo-European,Greek: Mycenaean,5310,3400,1,3300,3,21,gmy,173,MycenaeanGreek,mountain,Hellenic,o-ṛẹ-i,𐀃𐀩𐀂,órehi,órehi,*h₃er- [Proto-Indo-European],h₃er,8120,4820
Proto-Indo-European,Old Persian,5520,2850,0.99,2450,2,23,peo,131,OldPersian,fight,Iranic,hamaranam akunauš,𐏃𐎶𐎼𐎴𐎶𐏐𐎠𐎤𐎢𐎴𐎢𐏁,hamaranam a-kunau̯ʃ,,*h₃er- [Proto-Indo-European],h₃er,8120,5670
Proto-Indo-European,Greek: Ancient,5310,2500,1,2400,NA,NA,,NA,,bird,Hellenic,órnis,ὄρνις,ó̞rniːs,ó̞rniːs,*h₃er- [Proto-Indo-European],h₃er,8120,5720
Proto-Indo-European,Greek: Ancient,5310,2500,1,2400,NA,NA,,NA,,mountain,Hellenic,óros,ὄρος,ó̞ro̞s,ó̞ro̞s,*h₃er- [Proto-Indo-European],h₃er,8120,5720
Proto-Indo-European,Greek: New Testament,5310,2050,0.94,1950,3,21,grc,177,NTGreek,bird,Hellenic,órneon,ὄρνεον,ˈo̞rne̞o̞n,ˈo̞rne̞o̞n,*h₃er- [Proto-Indo-European],h₃er,8120,6170
Proto-Indo-European,Greek: New Testament,5310,2050,0.94,1950,3,21,grc,177,NTGreek,mountain,Hellenic,óros,ὄρος,ˈo̞ro̞s,ˈo̞ro̞s,*h₃er- [Proto-Indo-European],h₃er,8120,6170
Proto-Indo-European,Albanian: Arbëresh,3663,1100,1,0,3,30,aae,286,AlbanianArberesh,new,Albanian,i ri,,i ˈɾiː,,*h₃er- [Proto-Indo-European],h₃er,8120,8120
Proto-Indo-European,Albanian: Gheg,3663,250,1,0,3,30,aln,3,AlbanianGheg,new,Albanian,ri,,,,*h₃er- [Proto-Indo-European],h₃er,8120,8120
Proto-Indo-European,Albanian: Standard,3663,250,1,0,3,30,sqi,143,AlbanianStandard,new,Albanian,ri,,,,*h₃er- [Proto-Indo-European],h₃er,8120,8120
Proto-Indo-European,Greek: Pontic,5310,950,0.14,0,3,21,pnt,211,GreekPontic,bird,Hellenic,órnö(n),όρνο̈(ν),ˈo̞rnio̞(n),ˈo̞rnø̞(n),*h₃er- [Proto-Indo-European],h₃er,8120,8120
Proto-Indo-European,Vedic: Early,5520,4400,1,3550,2,24,san,105,VedicEarly,small,Indic,árbha-,अर्भ-,árbʱa-,ˈɐɾbʱɐ-,*h₃erbʰ- [Proto-Indo-European],h₃erbʰ,8120,4570
Proto-Indo-European,Belarusian,3663,200,1,0,3,11,bel,16,Belarusian,do,Slavic,rabìc′,рабіць,roˈbʲitsʲ,ɾɑ̈ˈbʲitsʲ,*h₃erbʰ- [Proto-Indo-European],h₃erbʰ,8120,8120
Proto-Indo-European,Kashubian,3663,400,1,0,3,11,csb,175,Kashubian,do,Slavic,robic,,ˈrobjits,ˈrɔbits,*h₃erbʰ- [Proto-Indo-European],h₃erbʰ,8120,8120
Proto-Indo-European,Rusyn,3663,750,1,0,2,12,rue,249,Rusyn,do,Slavic,robɪ́tɪ,,roˈbɪtɪ,ɾɔˈbɪtɘ̟,*h₃erbʰ- [Proto-Indo-European],h₃erbʰ,8120,8120
Proto-Indo-European,Slovak,3663,400,0.99,0,3,11,slk,66,Slovak,do,Slavic,robiť,,ˈrobic,ˈɾɔbic,*h₃erbʰ- [Proto-Indo-European],h₃erbʰ,8120,8120
Proto-Indo-European,Polish,3663,400,1,0,3,11,pol,55,Polish,do,Slavic,robić,,ˈrobitɕ,ˈɾɔbʲitɕ,*h₃erbʰ- [Proto-Indo-European],h₃erbʰ,8120,8120
Proto-Indo-European,Ukrainian,3663,200,1,0,3,11,ukr,73,Ukrainian,do,Slavic,robiti,робити,roˈbɪtɪ,ɾɔˈbɪtɪ̽,*h₃erbʰ- [Proto-Indo-European],h₃erbʰ,8120,8120
Proto-Indo-European,Gaulish,4889,2800,0.79,2050,3,15,xtg,140,Gaulish,kill,Celtic,orge,,,,*h₃erg- [Proto-Indo-European],h₃erg,8120,6070
Proto-Indo-European,Armenian: Classical,5310,1650,1,1400,3,31,xcl,129,ClassicalArmenian,hit,Armenian,harkanem,հարկանեմ,hɑɾ(-)k-ɑn-ɛ-m,hɑɾkɑˈnɛm,*h₃erg- [Proto-Indo-European],h₃erg,8120,6720
Proto-Indo-European,Old Irish,4889,1600,1,1250,3,15,sga,127,OldIrish,kill,Celtic,orcaid,,ˈorɡəðʲ,ˈɔrˠɡˠæðʲ,*h₃erg- [Proto-Indo-European],h₃erg,8120,6870
Proto-Indo-European,Gaulish,4889,2800,0.79,2050,3,15,xtg,140,Gaulish,cold,Celtic,ougro-,,,,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,6070
Proto-Indo-European,Old Irish,4889,1600,1,1250,3,15,sga,127,OldIrish,cold,Celtic,úar,,ˈuar,ˈuarˠ,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,6870
Proto-Indo-European,Old Welsh,4889,1200,1,1000,3,15,owl,150,Old Welsh,cold,Celtic,oir,,,oir,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,7120
Proto-Indo-European,Middle Welsh,4889,950,0.84,700,3,15,wlm,239,MiddleWelsh,cold,Celtic,oer,,oɨr,,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,7420
Proto-Indo-European,Gaelic: Manx,4889,600,1,200,3,15,glv,147,GaelicManx,cold,Celtic,feayr,,fuər,fuər,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,7920
Proto-Indo-European,Gaelic: Irish,4889,1000,1,0,3,15,gle,38,GaelicIrish,cold,Celtic,fuar,,ˈfˠuəɾˠ,ˈfʷuəɾˠ,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,8120
Proto-Indo-European,Gaelic: Scottish,4889,600,1,0,3,15,gla,115,GaelicScottish,cold,Celtic,fuar,,fuər,,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,8120
Proto-Indo-European,Latvian,3663,300,1,0,3,11,lav,44,Latvian,cold,Baltic,auksts,,ɑuksts,ɑuksts,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,8120
Proto-Indo-European,Welsh: North,4889,950,0.84,0,3,15,cym,236,WelshNorth,cold,Celtic,oer,,oːɨr,oːɨr,*h₃eu̯g̑- [Proto-Indo-European],h₃eu̯g̑,8120,8120
Proto-Indo-European,Tocharian A,6932,2850,1,1400,3,32,xto,81,TocharianA,small,Tocharian,lykäly,,lʲklʲ,lʲkɨlʲ,*h₃lei̯g̑- [Proto-Indo-European],h₃lei̯g̑,8120,6720
Proto-Indo-European,Tocharian B,6932,2850,1,1400,3,32,txb,82,TocharianB,small,Tocharian,lykaśke,,lʲəˈkəɕke,ˈlʲkəɕke,*h₃lei̯g̑- [Proto-Indo-European],h₃lei̯g̑,8120,6720
Proto-Indo-European,Albanian: Arbëresh,3663,1100,1,0,3,30,aae,286,AlbanianArberesh,bad,Albanian,i likë,,i ˈliːkə,,*h₃lei̯g̑- [Proto-Indo-European],h₃lei̯g̑,8120,8120
Proto-Indo-European,Vedic: Early,5520,4400,1,3550,2,24,san,105,VedicEarly,fog,Indic,míh-,मिह्-,míh-,ˈmiɦ-,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,4570
Proto-Indo-European,Vedic: Early,5520,4400,1,3550,2,24,san,105,VedicEarly,cloud,Indic,megháḥ,मेघः,maiɡʱás,mɐjˈɡʱɐh,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,4570
Proto-Indo-European,Avestan: Younger,5520,4150,1,3000,2,23,ave,128,AvestanYounger,cloud,Iranic,maēγa,𐬨𐬀𐬉𐬖𐬀,mai̯ɣa,,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,5120
Proto-Indo-European,Pali,5520,3800,1,2500,2,24,pli,162,Pali,cloud,Indic,megho,,meɡʱo,meːɡʱoː,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,5620
Proto-Indo-European,Pali,5520,3800,1,2500,2,24,pli,162,Pali,fog,Indic,mahikā,,maɦikaː,mɐɦɪkaː,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,5620
Proto-Indo-European,Greek: Ancient,5310,2500,1,2400,NA,NA,,NA,,fog,Hellenic,omíchlē,ὀμίχλη,o̞míkʰlɛː,o̞míkʰlɛː,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,5720
Proto-Indo-European,Parthian,5520,2600,0.91,2050,2,23,xpr,179,Parthian,fog,Iranic,nizmān,nyzmʾn,nizmaːn,nizmɑːn,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,6070
Proto-Indo-European,Parthian,5520,2600,0.91,2050,2,23,xpr,179,Parthian,cloud,Iranic,mēγ,myg,meːɣ,meːɣ,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,6070
Proto-Indo-European,Greek: New Testament,5310,2050,0.94,1950,3,21,grc,177,NTGreek,fog,Hellenic,omíchlē,ὀμίχλη,o̞ˈmikʰle̝,o̞ˈmikʰle̝,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,6170
Proto-Indo-European,Middle Persian,5520,2200,1,1650,2,23,xmn,178,MiddlePersian,fog,Iranic,mēγ,myγ,meːɣ,meːɣ,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,6470
Proto-Indo-European,Armenian: Classical,5310,1650,1,1400,3,31,xcl,129,ClassicalArmenian,fog,Armenian,mēg,մէգ,meiɡ-ɔ-,mɛɡ,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,6720
Proto-Indo-European,Sogdian,5520,2800,1,1100,2,23,sog,271,Sogdian,fog,Iranic,mēγ,myγ,meːɣ,meːɣ,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,7020
Proto-Indo-European,Old English,4889,1250,1,1050,3,1,ang,298,OldEnglish,fog,Germanic,mist,,mist,mist,*h₃mei̯gʰ- [Proto-Indo-European],h₃mei̯gʰ,8120,7070
